"airplaneID","AirlineID","airplaneType"
11259,"4U","319 320 CRJ"
11260,"4U","CRJ"
11261,"4U","319 CRJ"
11262,"4U","319"
11263,"4U","CRJ"
11264,"4U","319"
11265,"4U","319 CRJ"
11266,"4U","320 319"
11267,"4U","319"
11268,"4U","319"
11269,"4U","319"
11270,"4U","CRJ"
11271,"4U","319"
11272,"4U","320"
11273,"4U","320 319"
11274,"4U","319"
11275,"4U","319"
11276,"4U","319"
11277,"4U","319 320 CRJ"
11278,"4U","319"
11279,"4U","320 319"
11280,"4U","319"
11281,"4U","319"
11282,"4U","319"
11283,"4U","319 CRJ"
11284,"4U","319"
11285,"4U","319"
11286,"4U","319 320"
11287,"4U","319 320"
11288,"4U","319 CRJ"
11289,"4U","319 CRJ"
11290,"4U","CRJ"
11291,"4U","320 319"
11292,"4U","320 319"
11293,"4U","319"
11294,"4U","319"
11295,"4U","319"
11296,"4U","CRJ"
11297,"4U","319 320"
11298,"4U","CRJ 319 320"
11299,"4U","319 320"
11300,"4U","319 320"
11301,"4U","319"
11302,"4U","319"
11303,"4U","319 CRJ"
11304,"4U","319 320"
11305,"4U","319 320"
11306,"4U","319"
11307,"4U","319"
11308,"4U","320 319"
11309,"4U","319 CRJ"
11310,"4U","319 320 CRJ"
11311,"4U","319"
11312,"4U","319 CRJ"
11313,"4U","319"
11314,"4U","320"
11315,"4U","319"
11316,"4U","319"
11317,"4U","319 320"
11318,"4U","319"
11319,"4U","319 320"
11320,"4U","319"
11321,"4U","319"
11322,"4U","319"
11323,"4U","319"
11324,"4U","319 320"
11325,"4U","319"
11326,"4U","319 320"
11327,"4U","320 319"
11328,"4U","319 320"
11329,"4U","319"
11330,"4U","CRJ"
11331,"4U","319"
11332,"4U","319"
11333,"4U","CRJ 319"
11334,"4U","320 319"
11335,"4U","319"
11336,"4U","319"
11337,"4U","CRJ"
11338,"4U","319"
11339,"4U","319"
11340,"4U","319"
11341,"4U","319"
11342,"4U","CRJ"
11343,"4U","319"
11344,"4U","CRJ"
11345,"4U","319"
11346,"4U","319"
11347,"4U","319"
11348,"4U","320"
11349,"4U","319"
11350,"4U","319 CRJ"
11351,"4U","319 CRJ"
11352,"4U","319 CRJ"
11353,"4U","319"
11354,"4U","319"
11355,"4U","319 320"
11356,"4U","319"
11357,"4U","319"
11358,"4U","319"
11359,"4U","CRJ"
11360,"4U","CRJ"
11361,"4U","CRJ"
11362,"4U","320 319"
11363,"4U","320"
11364,"4U","CRJ"
11365,"4U","CRJ"
11366,"4U","CRJ"
11367,"4U","CRJ"
11368,"4U","CRJ"
11369,"4U","CRJ"
11370,"4U","CRJ"
11371,"4U","319 CRJ"
11372,"4U","CRJ"
11373,"4U","CRJ"
11374,"4U","CRJ"
11375,"4U","319"
11376,"4U","320"
11377,"4U","CRJ"
11378,"4U","CRJ"
11379,"4U","CRJ"
11380,"4U","CRJ"
11381,"4U","CRJ"
11382,"4U","CRJ 320"
11383,"4U","CRJ"
11384,"4U","CRJ"
11385,"4U","CRJ"
11386,"4U","320"
11387,"4U","CRJ"
11388,"4U","CRJ"
11389,"4U","319"
11390,"4U","319 320"
11391,"4U","319"
11392,"4U","CRJ"
11393,"4U","CRJ"
11394,"4U","320 319"
11395,"4U","CRJ"
11396,"4U","CRJ"
11397,"4U","CRJ"
11398,"4U","319"
11399,"4U","319 320"
11400,"4U","319"
11401,"4U","319 320"
11402,"4U","319 320"
11403,"4U","319"
11404,"4U","319"
11405,"4U","319"
11406,"4U","319"
11407,"4U","319 CRJ"
11408,"4U","CRJ"
11409,"4U","CRJ"
11410,"4U","CRJ"
11411,"4U","CRJ"
11412,"4U","CRJ"
11413,"4U","CRJ"
11414,"4U","319"
11415,"4U","319"
11416,"4U","319"
11417,"4U","319"
11418,"4U","319"
11419,"4U","319"
11420,"4U","319"
11421,"4U","319"
11422,"4U","319"
11423,"4U","319"
11424,"4U","319"
11425,"4U","319"
11426,"4U","319"
11427,"4U","319"
11428,"4U","319"
11429,"4U","319"
11430,"4U","319"
11431,"4U","CRJ"
11432,"4U","CRJ"
11433,"4U","319"
11434,"4U","CRJ"
11435,"4U","CRJ"
11436,"4U","CRJ"
11437,"4U","CRJ"
11438,"4U","319 CRJ"
11439,"4U","319 CRJ"
11440,"4U","319"
11441,"4U","319"
11442,"4U","319"
11443,"4U","319"
11444,"4U","CRJ"
11445,"4U","CRJ"
11446,"4U","CRJ"
11447,"4U","319"
11448,"4U","319 CRJ"
11449,"4U","319 CRJ"
11450,"4U","CRJ"
11451,"4U","CRJ"
11452,"4U","319 CRJ"
11453,"4U","319"
11454,"4U","319"
11455,"4U","CRJ"
11456,"4U","319"
11457,"4U","CRJ"
11458,"4U","319"
11459,"4U","CRJ"
11460,"4U","319"
11461,"4U","319"
11462,"4U","319"
11463,"4U","319"
11464,"4U","319"
11465,"4U","319 CRJ"
11466,"4U","CRJ"
11467,"4U","319 CRJ"
11468,"4U","319 CRJ"
11469,"4U","CRJ"
11470,"4U","319 CRJ"
11471,"4U","CRJ"
11472,"4U","319"
11473,"4U","CRJ"
11474,"4U","CRJ"
11475,"4U","CRJ"
11476,"4U","319"
11477,"4U","320 319"
11478,"4U","319"
11479,"4U","319"
11480,"4U","319"
11481,"4U","319"
11482,"4U","319"
11483,"4U","320 319"
11484,"4U","320"
11485,"4U","319"
11486,"4U","319"
11487,"4U","319"
11488,"4U","319"
11489,"4U","319"
11490,"4U","CRJ"
11491,"4U","319 CRJ"
11492,"4U","319 CRJ"
11493,"4U","CRJ"
11494,"4U","CRJ"
11495,"4U","319 320"
11496,"4U","319"
11497,"4U","CRJ 319 320"
11498,"4U","CRJ"
11499,"4U","319 CRJ"
11500,"4U","319 320"
11501,"4U","319 CRJ"
11502,"4U","319 320"
11503,"4U","319 320"
11504,"4U","319"
11505,"4U","319 320"
11506,"4U","319"
11507,"4U","319"
11508,"4U","CRJ"
11509,"4U","CRJ"
11510,"4U","CRJ"
11511,"4U","319"
11512,"4U","CRJ"
11513,"4U","CRJ"
11514,"4U","319"
11515,"4U","319 CRJ"
11516,"4U","CRJ 320"
11517,"4U","319"
11518,"4U","319 CRJ"
11519,"4U","CRJ 319"
11520,"4U","319 320"
11521,"4U","319"
11522,"4U","319"
11523,"4U","319"
11524,"4U","319 320"
11525,"4U","319"
11526,"4U","319"
11527,"4U","319"
11528,"4U","CRJ"
11529,"4U","CRJ"
11530,"4U","CRJ"
11531,"4U","319"
11532,"4U","319"
11533,"4U","CRJ"
11534,"4U","319"
11535,"4U","319"
11536,"4U","CRJ"
11537,"4U","320 319"
11538,"4U","319 320"
11539,"4U","320"
11540,"4U","319"
11541,"4U","319"
11542,"4U","319 320"
11543,"4U","320"
11544,"4U","319 CRJ"
11545,"4U","CRJ"
11546,"4U","319 320 CRJ"
11547,"4U","CRJ"
11548,"4U","CRJ"
11549,"4U","319"
11550,"4U","319"
11551,"4U","319"
11552,"4U","319"
11553,"4U","319"
11554,"4U","319"
11555,"4U","319 CRJ"
11556,"4U","319"
11557,"4U","320"
11558,"4U","319"
11559,"4U","319"
11560,"4U","319"
11561,"4U","319"
11562,"4U","319"
11563,"4U","319 320"
11564,"4U","319"
11565,"4U","319"
11566,"4U","319"
11567,"4U","319"
11568,"4U","319"
11569,"4U","319"
11570,"4U","319"
11571,"4U","319"
11572,"4U","319 320"
11573,"4U","319 320"
11574,"4U","319"
11575,"4U","319"
11576,"4U","319 320"
11577,"4U","319"
11578,"4U","319"
11579,"4U","319"
11580,"4U","319"
11581,"4U","319"
11582,"4U","319 320"
11583,"4U","319"
11584,"4U","319"
11585,"4U","319"
11586,"4U","319"
11587,"4U","320 319"
11588,"4U","319"
11589,"4U","319 320"
11590,"4U","319"
11591,"4U","319"
11592,"4U","319"
11593,"4U","CRJ 319"
11594,"4U","319 CRJ"
11595,"4U","319"
11596,"4U","319 CRJ"
11597,"4U","319 CRJ"
11598,"4U","319"
11599,"4U","319"
11600,"4U","319"
11601,"4U","319"
11602,"4U","319 CRJ"
11603,"4U","319 320"
11604,"4U","319"
11605,"4U","319"
11606,"4U","319 CRJ"
11607,"4U","CRJ"
11608,"4U","319"
11609,"4U","319"
11610,"4U","CRJ"
11611,"4U","319"
11612,"4U","319 CRJ"
11613,"4U","319 320"
11614,"4U","319"
11615,"4U","CRJ 319"
11616,"4U","319"
11617,"4U","319"
11618,"4U","319 320"
11619,"4U","319"
11620,"4U","319"
11621,"4U","319"
11622,"4U","319"
11623,"4U","319"
11624,"4U","319 320"
11625,"4U","319 320"
11626,"4U","319"
11627,"4U","319"
11628,"4U","320 319 CRJ"
11629,"4U","319 320 CRJ"
11630,"4U","319"
11631,"4U","319"
11632,"4U","319"
11633,"4U","CRJ"
11634,"4U","319"
11635,"4U","319"
11636,"4U","319"
11637,"4U","CRJ"
11638,"4U","319 320"
11639,"4U","CRJ"
11640,"4U","319"
11641,"4U","319"
11642,"4U","CRJ"
11643,"4U","319"
11644,"4U","320"
11645,"4U","319"
11646,"4U","320 319"
11647,"4U","319"
11648,"4U","320"
11649,"4U","319"
11650,"4U","CRJ"
11651,"4U","319"
11652,"4U","319"
11653,"4U","319"
11654,"4U","319 CRJ"
11655,"4U","319 320"
11656,"4U","319"
11657,"4U","319"
11658,"4U","319"
11659,"4U","320"
11660,"4U","319"
11661,"4U","319"
11662,"4U","319"
11663,"4U","319"
11664,"4U","319 320 CRJ"
11665,"4U","319 320"
11666,"4U","319"
11667,"4U","319"
11668,"4U","320 319"
11669,"4U","320 319"
11670,"4U","319"
11671,"4U","319 CRJ"
11672,"4U","319 320"
11673,"4U","319"
11674,"4U","319 CRJ"
11675,"4U","319 320 CRJ"
11676,"4U","319 320"
11677,"4U","319"
11678,"4U","CRJ"
11679,"4U","319"
11680,"4U","CRJ"
11681,"4U","CRJ"
11682,"4U","CRJ"
11683,"4U","319"
11684,"4U","319"
11685,"4U","CRJ"
11686,"4U","319"
11687,"4U","319"
11688,"4U","CRJ 319"
11689,"4U","319"
11690,"4U","320 319"
11691,"4U","319 CRJ"
11692,"4W","PA2"
11693,"4W","PA2"
11694,"4W","PA2"
11695,"4W","PA2"
11696,"4W","PA2"
11697,"4W","PA2"
11698,"4W","PA2"
11699,"4W","PA2"
11700,"4W","PA2"
11701,"4W","PA2"
11702,"4W","PA2"
11703,"4W","CN1"
11704,"4W","CN1"
11705,"4W","PA2"
11706,"4W","PA2"
11707,"4W","PA2"
11708,"4W","PA2"
11709,"4W","PA2"
11710,"4W","PA2"
11711,"4W","CN1"
11712,"4W","CN1"
11713,"4W","CN1"
11714,"4W","PA2"
11715,"4W","PA2"
11716,"4W","PA2"
11717,"4W","PA2"
11718,"4W","PA2"
11719,"4Y","CNA"
11720,"4Y","CNA"
11721,"4Y","CNA"
11722,"4Y","CNA"
11723,"4Y","CNA"
11724,"4Y","CNA"
11725,"4Y","CNA"
11726,"4Y","CNA"
11727,"4Y","CNA"
11728,"4Y","CNA"
11729,"4Y","CNA"
11730,"4Y","CNA"
11731,"4Y","CNA"
11732,"4Y","CNA"
11733,"4Y","CNA"
11734,"4Y","CNA"
11735,"4Y","CNA"
11736,"4Y","CNA"
11737,"4Y","CNA"
11738,"4Y","CNA"
11739,"4Y","CNA"
11740,"4Y","CNA"
11741,"4Y","CNA"
11742,"4Y","CNA"
11743,"4Y","CNA"
11744,"4Y","CNA"
11745,"4Y","CNA"
11746,"4Y","CNA"
11747,"4Y","CNA"
11748,"4Y","CNA"
11749,"4Y","CNA"
11750,"4Y","CNA"
11751,"4Y","CNA"
11752,"4Y","CNA"
11753,"4Y","CNA"
11754,"4Y","CNA"
11755,"5C","DHT"
11756,"5C","DHT"
11757,"5C","DHT"
11758,"5C","DHT"
11759,"5C","DHT"
11760,"5C","DHT"
11761,"5C","DHT"
11762,"5C","DHT"
11763,"5C","CNA"
11764,"5C","DHT"
11765,"5C","CNA"
11766,"5C","DHT"
11767,"5C","DHT"
11768,"5C","DHT"
11769,"5C","DHT"
11770,"5C","DHT"
11771,"5C","CNA"
11772,"5C","DHT"
11773,"5C","DHT"
11774,"5C","DHT"
11775,"5C","CNA"
11776,"5C","CNA DHT"
11777,"5C","DHT"
11778,"5C","CNA DHT"
11779,"5C","DHT"
11780,"5C","DHT"
11781,"5C","CNA"
11782,"5C","CNA"
11783,"5C","CNA DHT"
11784,"5G","AT7"
11785,"5G","AT7"
11786,"5H","DH8"
11787,"5H","DH8 CRJ"
11788,"5H","CRJ"
11789,"5H","CRJ"
11790,"5H","CRJ CNA"
11791,"5H","DH8"
11792,"5H","DH8"
11793,"5H","CRJ"
11794,"5H","CRJ"
11795,"5H","DH8"
11796,"5H","DH8"
11797,"5H","DH8 CRJ"
11798,"5H","CRJ"
11799,"5H","CRJ"
11800,"5H","DH8"
11801,"5H","CRJ"
11802,"5H","DH8"
11803,"5H","CRJ"
11804,"5J","320 ATR"
11805,"5J","ATR"
11806,"5J","320"
11807,"5J","320 319"
11808,"5J","320"
11809,"5J","320"
11810,"5J","320"
11811,"5J","319"
11812,"5J","320"
11813,"5J","320"
11814,"5J","319 320"
11815,"5J","320 ATR"
11816,"5J","319"
11817,"5J","ATR"
11818,"5J","ATR 320 319"
11819,"5J","319"
11820,"5J","ATR"
11821,"5J","ATR"
11822,"5J","320 319"
11823,"5J","320"
11824,"5J","320"
11825,"5J","ATR"
11826,"5J","320"
11827,"5J","319 320"
11828,"5J","320"
11829,"5J","ATR"
11830,"5J","319 320 330 ATR"
11831,"5J","ATR"
11832,"5J","ATR"
11833,"5J","ATR"
11834,"5J","320"
11835,"5J","320"
11836,"5J","320"
11837,"5J","ATR"
11838,"5J","ATR 319"
11839,"5J","ATR"
11840,"5J","319"
11841,"5J","320"
11842,"5J","ATR"
11843,"5J","ATR"
11844,"5J","320 ATR 319"
11845,"5J","ATR"
11846,"5J","319"
11847,"5J","320 319"
11848,"5J","319"
11849,"5J","319"
11850,"5J","319"
11851,"5J","319"
11852,"5J","319"
11853,"5J","ATR"
11854,"5J","319"
11855,"5J","ATR"
11856,"5J","ATR"
11857,"5J","320 319"
11858,"5J","320"
11859,"5J","320"
11860,"5J","320 319"
11861,"5J","ATR"
11862,"5J","ATR"
11863,"5J","320 319"
11864,"5J","320 330"
11865,"5J","319"
11866,"5J","319"
11867,"5J","330"
11868,"5J","320"
11869,"5J","319"
11870,"5J","320"
11871,"5J","319"
11872,"5J","320"
11873,"5J","319"
11874,"5J","319"
11875,"5J","320"
11876,"5J","320"
11877,"5J","ATR"
11878,"5J","320"
11879,"5J","320"
11880,"5J","330"
11881,"5J","319 320"
11882,"5J","319"
11883,"5J","320 319"
11884,"5J","319"
11885,"5J","319"
11886,"5J","320 319"
11887,"5J","319"
11888,"5J","319"
11889,"5J","320"
11890,"5J","320"
11891,"5J","320"
11892,"5J","320 ATR 319"
11893,"5J","320"
11894,"5J","319"
11895,"5J","ATR"
11896,"5J","320 319"
11897,"5J","319"
11898,"5J","319"
11899,"5J","320 319"
11900,"5J","320"
11901,"5J","320"
11902,"5J","320"
11903,"5J","320"
11904,"5J","320"
11905,"5J","319 320"
11906,"5J","319 320 330 ATR"
11907,"5J","320"
11908,"5J","320 319"
11909,"5J","319"
11910,"5J","319"
11911,"5J","320 319"
11912,"5J","320"
11913,"5J","320 330"
11914,"5J","330"
11915,"5J","320"
11916,"5J","319"
11917,"5J","320"
11918,"5J","320"
11919,"5J","330"
11920,"5J","320 319"
11921,"5J","320"
11922,"5J","320 ATR 319"
11923,"5J","320"
11924,"5J","319"
11925,"5J","320 319"
11926,"5J","319"
11927,"5J","ATR"
11928,"5J","320"
11929,"5J","320"
11930,"5J","320"
11931,"5J","319 320"
11932,"5J","320"
11933,"5J","320 319"
11934,"5J","320"
11935,"5J","320"
11936,"5J","320"
11937,"5J","320"
11938,"5J","320"
11939,"5J","330 320"
11940,"5J","319"
11941,"5J","320"
11942,"5J","319"
11943,"5J","320"
11944,"5J","319"
11945,"5J","ATR"
11946,"5J","319"
11947,"5J","ATR"
11948,"5J","320"
11949,"5J","320"
11950,"5J","ATR"
11951,"5J","ATR"
11952,"5J","320"
11953,"5J","320"
11954,"5J","ATR"
11955,"5J","320"
11956,"5J","ATR"
11957,"5J","319 320"
11958,"5J","320"
11959,"5J","320"
11960,"5J","319"
11961,"5J","319"
11962,"5J","320 319"
11963,"5J","320"
11964,"5J","320"
11965,"5J","320"
11966,"5J","320"
11967,"5J","320"
11968,"5J","320"
11969,"5J","320"
11970,"5J","319"
11971,"5J","319"
11972,"5J","320 330"
11973,"5J","319"
11974,"5J","ATR"
11975,"5J","ATR 319"
11976,"5J","320"
11977,"5J","319"
11978,"5J","320"
11979,"5J","319"
11980,"5J","ATR"
11981,"5J","ATR"
11982,"5J","319"
11983,"5J","ATR"
11984,"5J","320"
11985,"5J","319"
11986,"5J","319"
11987,"5J","320"
11988,"5M","BNI"
11989,"5M","BNI"
11990,"5N","AN4"
11991,"5N","735"
11992,"5N","AN4"
11993,"5N","AT5"
11994,"5N","735"
11995,"5N","AN4"
11996,"5N","AN4"
11997,"5N","735"
11998,"5N","735"
11999,"5N","735"
12000,"5N","AN4"
12001,"5N","735"
12002,"5N","735"
12003,"5N","AN4"
12004,"5N","AT5"
12005,"5N","735"
12006,"5N","735"
12007,"5N","735"
12008,"5N","735"
12009,"5N","735"
12010,"5N","AN4"
12011,"5N","AN4"
12012,"5P","737"
12013,"5P","737"
12014,"5P","737"
12015,"5P","737"
12016,"5Q","AT7"
12017,"5Q","AT7"
12018,"5Q","AT7"
12019,"5Q","AT7"
12020,"5Q","AT7"
12021,"5Q","AT7 319"
12022,"5Q","AT7 319"
12023,"5Q","AT7"
12024,"5Q","AT7"
12025,"5Q","AT7"
12026,"5Q","AT7"
12027,"5Q","AT7 319"
12028,"5Q","319 AT7"
12029,"5Q","AT7"
12030,"5Q","319"
12031,"5Q","AT7"
12032,"5Q","AT7"
12033,"5Q","319"
12034,"5T","ATR"
12035,"5T","ATR"
12036,"5T","DH8 73M"
12037,"5T","DH8"
12038,"5T","DH8 73M"
12039,"5T","DH8 73M"
12040,"5T","DH8 73M"
12041,"5T","AT4"
12042,"5T","ATR AT4"
12043,"5T","DH8"
12044,"5T","DH8"
12045,"5T","73M 733"
12046,"5T","ATR AT4"
12047,"5T","ATR AT4"
12048,"5T","73M 733"
12049,"5T","DH8"
12050,"5T","BE1 DH8"
12051,"5T","73M"
12052,"5T","73M"
12053,"5T","BE1 DH8"
12054,"5T","BE1 DH8"
12055,"5T","DH8"
12056,"5T","DH8"
12057,"5T","DH8"
12058,"5T","DH8 BE1"
12059,"5T","DH8"
12060,"5T","DH8"
12061,"5T","DH8"
12062,"5T","DH8"
12063,"5T","73M"
12064,"5T","AT4"
12065,"5T","ATR AT4"
12066,"5T","ATR"
12067,"5T","73M"
12068,"5T","AT4"
12069,"5T","ATR FRJ AT4"
12070,"5T","73M"
12071,"5T","ATR AT4"
12072,"5T","BE1 DH8"
12073,"5T","ATR"
12074,"5T","DH8 BE1"
12075,"5T","BE1 DH8"
12076,"5T","DH8"
12077,"5T","73M 733"
12078,"5T","73M 733"
12079,"5T","FRJ ATR"
12080,"5T","FRJ"
12081,"5T","ATR AT4"
12082,"5T","DH8"
12083,"5T","DH8"
12084,"5T","DH8"
12085,"5T","DH8"
12086,"5T","ATR"
12087,"5T","ATR AT4 FRJ"
12088,"5T","AT4"
12089,"5T","ATR FRJ AT4"
12090,"5T","DH8 73M"
12091,"5T","DH8 73M"
12092,"5T","73M 733"
12093,"5T","DH8"
12094,"5T","73M"
12095,"5T","73M 733"
12096,"5T","DH8"
12097,"5T","ATR"
12098,"5T","AT4"
12099,"5U","CNA"
12100,"5U","CNA"
12101,"5U","EMB SF3"
12102,"5U","SF3 EMB"
12103,"5U","SF3"
12104,"5U","SF3"
12105,"5U","SF3"
12106,"5U","SF3"
12107,"5U","SF3"
12108,"5Z","BEH"
12109,"5Z","BEH"
12110,"5Z","BEH"
12111,"5Z","BEH"
12112,"5Z","BEH"
12113,"5Z","BEH"
12114,"5Z","BEH"
12115,"6E","320"
12116,"6E","320"
12117,"6E","320"
12118,"6E","320"
12119,"6E","320"
12120,"6E","320"
12121,"6E","320"
12122,"6E","320"
12123,"6E","320"
12124,"6E","320"
12125,"6E","320"
12126,"6E","320"
12127,"6E","320"
12128,"6E","320"
12129,"6E","320"
12130,"6E","320"
12131,"6E","320"
12132,"6E","320"
12133,"6E","320"
12134,"6E","320"
12135,"6E","320"
12136,"6E","320"
12137,"6E","320"
12138,"6E","320"
12139,"6E","320"
12140,"6E","320"
12141,"6E","320"
12142,"6E","320"
12143,"6E","320"
12144,"6E","320"
12145,"6E","320"
12146,"6E","320"
12147,"6E","320"
12148,"6E","320"
12149,"6E","320"
12150,"6E","320"
12151,"6E","320"
12152,"6E","320"
12153,"6E","320"
12154,"6E","320"
12155,"6E","320"
12156,"6E","320"
12157,"6E","320"
12158,"6E","320"
12159,"6E","320"
12160,"6E","320"
12161,"6E","320"
12162,"6E","320"
12163,"6E","320"
12164,"6E","320"
12165,"6E","320"
12166,"6E","320"
12167,"6E","320"
12168,"6E","320"
12169,"6E","320"
12170,"6E","320"
12171,"6E","320"
12172,"6E","320"
12173,"6E","320"
12174,"6E","320"
12175,"6E","320"
12176,"6E","320"
12177,"6E","320"
12178,"6E","320"
12179,"6E","320"
12180,"6E","320"
12181,"6E","320"
12182,"6E","320"
12183,"6E","320"
12184,"6E","320"
12185,"6E","320"
12186,"6E","320"
12187,"6E","320"
12188,"6E","320"
12189,"6E","320"
12190,"6E","320"
12191,"6E","320"
12192,"6E","320"
12193,"6E","320"
12194,"6E","320"
12195,"6E","320"
12196,"6E","320"
12197,"6E","320"
12198,"6E","320"
12199,"6E","320"
12200,"6E","320"
12201,"6E","320"
12202,"6E","320"
12203,"6E","320"
12204,"6E","320"
12205,"6E","320"
12206,"6E","320"
12207,"6E","320"
12208,"6E","320"
12209,"6E","320"
12210,"6E","320"
12211,"6E","320"
12212,"6E","320"
12213,"6E","320"
12214,"6E","320"
12215,"6E","320"
12216,"6E","320"
12217,"6E","320"
12218,"6E","320"
12219,"6E","320"
12220,"6E","320"
12221,"6E","320"
12222,"6E","320"
12223,"6E","320"
12224,"6E","320"
12225,"6E","320"
12226,"6E","320"
12227,"6E","320"
12228,"6E","320"
12229,"6E","320"
12230,"6E","320"
12231,"6E","320"
12232,"6E","320"
12233,"6E","320"
12234,"6E","320"
12235,"6E","320"
12236,"6E","320"
12237,"6E","320"
12238,"6E","320"
12239,"6E","320"
12240,"6E","320"
12241,"6E","320"
12242,"6E","320"
12243,"6E","320"
12244,"6E","320"
12245,"6E","320"
12246,"6E","320"
12247,"6E","320"
12248,"6E","320"
12249,"6E","320"
12250,"6E","320"
12251,"6E","320"
12252,"6E","320"
12253,"6E","320"
12254,"6E","320"
12255,"6E","320"
12256,"6E","320"
12257,"6E","320"
12258,"6E","320"
12259,"6E","320"
12260,"6E","320"
12261,"6E","320"
12262,"6E","320"
12263,"6E","320"
12264,"6E","320"
12265,"6E","320"
12266,"6E","320"
12267,"6E","320"
12268,"6E","320"
12269,"6E","320"
12270,"6E","320"
12271,"6E","320"
12272,"6E","320"
12273,"6E","320"
12274,"6E","320"
12275,"6E","320"
12276,"6E","320"
12277,"6E","320"
12278,"6E","320"
12279,"6E","320"
12280,"6E","320"
12281,"6E","320"
12282,"6E","320"
12283,"6E","320"
12284,"6E","320"
12285,"6E","320"
12286,"6E","320"
12287,"6E","320"
12288,"6E","320"
12289,"6E","320"
12290,"6E","320"
12291,"6E","320"
12292,"6E","320"
12293,"6E","320"
12294,"6E","320"
12295,"6E","320"
12296,"6E","320"
12297,"6E","320"
12298,"6E","320"
12299,"6E","320"
12300,"6E","320"
12301,"6E","320"
12302,"6E","320"
12303,"6E","320"
12304,"6E","320"
12305,"6E","320"
12306,"6E","320"
12307,"6E","320"
12308,"6E","320"
12309,"6E","320"
12310,"6E","320"
12311,"6E","320"
12312,"6E","320"
12313,"6E","320"
12314,"6E","320"
12315,"6E","320"
12316,"6E","320"
12317,"6E","320"
12318,"6E","320"
12319,"6E","320"
12320,"6E","320"
12321,"6E","320"
12322,"6E","320"
12323,"6E","320"
12324,"6E","320"
12325,"6E","320"
12326,"6E","320"
12327,"6E","320"
12328,"6E","320"
12329,"6E","320"
12330,"6E","320"
12331,"6E","320"
12332,"6E","320"
12333,"6E","320"
12334,"6E","320"
12335,"6E","320"
12336,"6E","320"
12337,"6E","320"
12338,"6E","320"
12339,"6E","320"
12340,"6E","320"
12341,"6E","320"
12342,"6H","AT4"
12343,"6H","320"
12344,"6H","320"
12345,"6H","320"
12346,"6H","AT4"
12347,"6H","320"
12348,"6H","320"
12349,"6H","320"
12350,"6H","320"
12351,"6H","320"
12352,"6H","320"
12353,"6H","320"
12354,"6I","AT7"
12355,"6I","AT7"
12356,"6L","DHT"
12357,"6L","DHT"
12358,"6L","DHT"
12359,"6L","DHT"
12360,"6L","DHT"
12361,"6L","DHT"
12362,"6L","DHT"
12363,"6L","DHT"
12364,"6L","DHT"
12365,"6L","DHT"
12366,"6L","DHT"
12367,"6L","DHT"
12368,"6R","738 73G"
12369,"6R","738"
12370,"6R","738"
12371,"6R","TU5"
12372,"6R","738"
12373,"6R","AN4"
12374,"6R","TU3"
12375,"6R","738 73G"
12376,"6R","738"
12377,"6R","738"
12378,"6R","738"
12379,"6R","738"
12380,"6R","738"
12381,"6R","TU3"
12382,"6R","TU5 738"
12383,"6R","AN4"
12384,"6R","TU3 AN4"
12385,"6R","738"
12386,"6R","738"
12387,"6R","TU5 738"
12388,"6R","TU5"
12389,"6R","TU5"
12390,"6R","AN4"
12391,"6R","TU5"
12392,"6R","AN4"
12393,"6R","AN4"
12394,"6R","AN4"
12395,"6R","TU3 AN4"
12396,"6R","AN4"
12397,"6R","AN4"
12398,"6T","ATR"
12399,"6T","ATR"
12400,"6T","ATR"
12401,"6T","ATR"
12402,"6T","ATR"
12403,"6T","ATR"
12404,"6T","ATR"
12405,"6T","ATR"
12406,"6T","ATR"
12407,"6T","ATR"
12408,"6T","ATR"
12409,"6T","ATR"
12410,"6T","ATR"
12411,"6T","ATR"
12412,"6T","ATR"
12413,"6T","ATR"
12414,"6T","ATR"
12415,"6T","ATR"
12416,"6T","ATR"
12417,"6T","ATR"
12418,"6T","ATR"
12419,"6T","ATR"
12420,"6W","YK2 E90"
12421,"6W","YK2"
12422,"6W","YK2"
12423,"6W","E90"
12424,"6W","E90 YK2"
12425,"6W","YK2"
12426,"6W","YK2"
12427,"6W","E90"
12428,"6W","YK2"
12429,"6W","YK2"
12430,"6Y","320"
12431,"6Y","320"
12432,"7C","737"
12433,"7C","737"
12434,"7C","737"
12435,"7C","737"
12436,"7C","737"
12437,"7C","737"
12438,"7C","737"
12439,"7C","737"
12440,"7C","737"
12441,"7C","737 738"
12442,"7C","737"
12443,"7C","737"
12444,"7C","737"
12445,"7C","737"
12446,"7C","737"
12447,"7C","737"
12448,"7C","737"
12449,"7C","737"
12450,"7C","737"
12451,"7C","737"
12452,"7C","737"
12453,"7C","737"
12454,"7C","737"
12455,"7C","737"
12456,"7C","737"
12457,"7C","737"
12458,"7C","737"
12459,"7C","737"
12460,"7C","737"
12461,"7C","737"
12462,"7C","737"
12463,"7C","737"
12464,"7C","737"
12465,"7E","CNA"
12466,"7E","CNA"
12467,"7F","AT4"
12468,"7F","AT4"
12469,"7F","AT4"
12470,"7F","AT4"
12471,"7F","AT7"
12472,"7F","AT7"
12473,"7F","AT7 73M"
12474,"7F","AT7"
12475,"7F","AT7"
12476,"7F","AT7"
12477,"7F","AT4"
12478,"7F","AT4"
12479,"7F","AT4"
12480,"7F","AT4"
12481,"7F","73M 737"
12482,"7F","AT4"
12483,"7F","AT4"
12484,"7F","73M"
